Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,
10.42.0.151-10.42.0.1-36411-53-17,10.42.0.151,36411,10.42.0.1,53,17,13-06-2017 05:28,507172,1,1,27,80,27,27,27,0,80,80,80,0,210.9737919,3.943435363,507172,0,507172,507172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.971717682,1.971717682,27,80,44.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,67,27,80,32,0,0,0,0,0,0,1,27,1,80,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-27371-53-17,10.42.0.151,27371,10.42.0.1,53,17,13-06-2017 06:03,536463,1,1,25,79,25,25,25,0,79,79,79,0,193.8623913,3.728122909,536463,0,536463,536463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,1.864061454,1.864061454,25,79,43,31.17691454,972,0,0,0,0,0,0,0,0,1,64.5,25,79,32,0,0,0,0,0,0,1,25,1,79,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.164-10.42.0.151-443-35067-17,10.42.0.151,35067,172.217.2.164,443,17,13-06-2017 05:51,169307,8,9,4388,4685,1350,38,548.5,583.87988,1350,30,520.5555556,638.3913594,53589.04239,100.4093156,10581.6875,12992.37229,47329,27,121978,17425.42857,17464.49415,38960,172,145852,18231.5,20049.01284,56637,27,0,0,0,0,220,216,47.25144265,53.15787298,30,1350,579.0555556,607.7626735,369375.4673,0,0,0,0,0,0,0,0,1,613.1176471,548.5,520.5555556,220,0,0,0,0,0,0,8,4388,9,4685,-1,-1,7,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-46854-53-17,10.42.0.151,46854,10.42.0.1,53,17,13-06-2017 05:56,49658,1,1,42,102,42,42,42,0,102,102,102,0,2899.834871,40.27548431,49658,0,49658,49658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.13774216,20.13774216,42,102,62,34.64101615,1200,0,0,0,0,0,0,0,0,1,93,42,102,32,0,0,0,0,0,0,1,42,1,102,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-37011-53-17,10.42.0.151,37011,10.42.0.1,53,17,13-06-2017 05:31,1603,1,1,29,124,29,29,29,0,124,124,124,0,95446.03868,1247.660636,1603,0,1603,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,623.8303182,623.8303182,29,124,60.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,91,29,124,40,0,0,0,0,0,0,1,29,1,124,-1,-1,0,40,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-28204-53-17,10.42.0.151,28204,10.42.0.1,53,17,13-06-2017 05:59,49608,1,1,34,50,34,34,34,0,50,50,50,0,1693.275278,40.31607805,49608,0,49608,49608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.15803903,20.15803903,34,50,39.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,59,34,50,32,0,0,0,0,0,0,1,34,1,50,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-48849-53-17,10.42.0.151,48849,10.42.0.1,53,17,13-06-2017 05:47,847,1,1,43,88,43,43,43,0,88,88,88,0,154663.5183,2361.275089,847,0,847,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1180.637544,1180.637544,43,88,58,25.98076211,675,0,0,0,0,0,0,0,0,1,87,43,88,32,0,0,0,0,0,0,1,43,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-39300-53-17,10.42.0.151,39300,10.42.0.1,53,17,13-06-2017 05:48,305004,1,1,31,47,31,31,31,0,47,47,47,0,255.734351,6.557291052,305004,0,305004,305004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3.278645526,3.278645526,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,54.5,31,47,32,0,0,0,0,0,0,1,31,1,47,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
192.229.173.173-10.42.0.151-443-57149-6,192.229.173.173,443,10.42.0.151,57149,6,13-06-2017 06:06,13269,2,1,0,0,0,0,0,0,0,0,0,0,0,226.0908885,6634.5,6689.937257,11365,1904,13269,13269,0,13269,13269,0,0,0,0,0,0,0,0,0,64,44,150.727259,75.36362951,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,299,4401,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.174-10.42.0.151-443-50087-6,172.217.2.174,443,10.42.0.151,50087,6,13-06-2017 06:00,10906,2,1,0,0,0,0,0,0,0,0,0,0,0,275.0779387,5453,5291.98715,9195,1711,10906,10906,0,10906,10906,0,0,0,0,0,0,0,0,0,64,44,183.3852925,91.69264625,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,349,1546,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-41674-53-17,10.42.0.151,41674,10.42.0.1,53,17,13-06-2017 05:28,1207,1,1,31,92,31,31,31,0,92,92,92,0,101905.551,1657.000829,1207,0,1207,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,828.5004143,828.5004143,31,92,51.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,77,31,92,32,0,0,0,0,0,0,1,31,1,92,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
239.255.255.250-10.42.0.151-1900-60940-17,10.42.0.151,60940,239.255.255.250,1900,17,13-06-2017 05:23,4272,4,0,530,0,133,132,132.5,0.577350269,0,0,0,0,124063.6704,936.329588,1424,2451.726535,4255,2,4272,1424,2451.726535,4255,2,0,0,0,0,0,0,0,0,0,128,0,936.329588,0,132,133,132.6,0.547722558,0.3,0,0,0,0,0,0,0,0,0,165.75,132.5,0,128,0,0,0,0,0,0,4,530,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.100-10.42.0.151-443-36128-17,10.42.0.151,36128,172.217.2.100,443,17,13-06-2017 05:56,188246,5,5,2239,1913,1350,38,447.8,590.7729682,1350,30,382.6,573.6138074,22056.24555,53.12197869,20916.22222,18555.8187,47707,29,140539,35134.75,39226.82542,89977,209,140977,35244.25,28792.69106,67238,29,0,0,0,0,168,168,26.56098934,26.56098934,30,1350,500.1818182,593.0615176,351721.9636,0,0,0,0,0,0,0,0,1,550.2,447.8,382.6,168,0,0,0,0,0,0,5,2239,5,1913,-1,-1,4,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.255-10.42.0.1-8610-8612-17,10.42.0.1,8612,10.42.0.255,8610,17,13-06-2017 05:45,25352763,8,0,128,0,16,16,16,0,0,0,0,0,5.04875938,0.315547461,3621823.286,5309903.799,1.38E+07,10112,2.54E+07,3621823.286,5309903.799,1.38E+07,10112,0,0,0,0,0,0,0,0,0,256,0,0.315547461,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,18,16,0,256,0,0,0,0,0,0,8,128,0,0,-1,-1,7,32,2219070.5,3123796.234,4427928,10213,1.05E+07,4802980.385,1.38E+07,7055993,ADWARE_EWIND,
172.217.1.174-10.42.0.151-443-33287-6,10.42.0.151,33287,172.217.1.174,443,6,13-06-2017 05:32,123533,2,0,0,0,0,0,0,0,0,0,0,0,0,16.19000591,123533,0,123533,123533,123533,123533,0,123533,123533,0,0,0,0,0,0,0,0,0,64,0,16.19000591,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-38257-53-17,10.42.0.151,38257,10.42.0.1,53,17,13-06-2017 05:51,211404,1,1,39,134,39,39,39,0,134,134,134,0,818.3383474,9.46055893,211404,0,211404,211404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.730279465,4.730279465,39,134,70.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,106,39,134,32,0,0,0,0,0,0,1,39,1,134,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
203.205.158.61-10.42.0.151-80-39858-6,10.42.0.151,39858,203.205.158.61,80,6,13-06-2017 05:59,24672429,3,3,0,0,0,0,0,0,0,0,0,0,0,0.243186433,4934485.8,6784011.303,1.42E+07,1965,1.04E+07,5215617,7055327.615,1.02E+07,226747,2.44E+07,1.22E+07,2933598.652,1.43E+07,1.01E+07,0,0,0,0,116,112,0.121593216,0.121593216,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116,0,0,0,0,0,0,3,0,3,0,65535,114,0,32,141871.5,120032.0832,226747,56996,1.22E+07,2894685.859,1.42E+07,1.01E+07,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56040-6,10.42.0.151,56040,151.101.1.140,443,6,13-06-2017 05:25,294,2,0,0,0,0,0,0,0,0,0,0,0,0,6802.721088,294,0,294,294,294,294,0,294,294,0,0,0,0,0,0,0,0,0,40,0,6802.721088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56293-6,10.42.0.151,56293,151.101.1.140,443,6,13-06-2017 05:47,16114,2,0,0,0,0,0,0,0,0,0,0,0,0,124.1156758,16114,0,16114,16114,16114,16114,0,16114,16114,0,0,0,0,0,0,0,0,0,40,0,124.1156758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-31.13.71.7-58422-443-6,10.42.0.151,58422,31.13.71.7,443,6,13-06-2017 05:52,172373,9,7,325,3812,207,0,36.11111111,75.03073444,1398,0,544.5714286,629.9444042,24000.27847,92.82196168,11491.53333,13717.61209,36849,12,172373,21546.625,23900.0273,67428,12,87156,14526,23039.77408,53529,23,0,0,0,0,296,232,52.21235344,40.60960823,0,1398,243.3529412,468.1684981,219181.7426,0,0,0,1,0,0,0,0,0,258.5625,36.11111111,544.5714286,296,0,0,0,0,0,0,9,325,7,3812,65535,114,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-54.239.17.112-32825-443-6,54.239.17.112,443,10.42.0.151,32825,6,13-06-2017 05:33,3722,1,1,0,0,0,0,0,0,0,0,0,0,0,537.3455132,3722,0,3722,3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,268.6727566,268.6727566,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,440,1369,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.1.170-10.42.0.151-443-51535-6,10.42.0.151,51535,172.217.1.170,443,6,13-06-2017 06:01,36605,2,0,0,0,0,0,0,0,0,0,0,0,0,54.63734463,36605,0,36605,36605,36605,36605,0,36605,36605,0,0,0,0,0,0,0,0,0,64,0,54.63734463,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,383,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-38363-53-17,10.42.0.151,38363,10.42.0.1,53,17,13-06-2017 05:56,47852,1,1,33,79,33,33,33,0,79,79,79,0,2340.550029,41.79553624,47852,0,47852,47852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.89776812,20.89776812,33,79,48.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,72.5,33,79,32,0,0,0,0,0,0,1,33,1,79,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.163-10.42.0.151-443-54238-6,10.42.0.151,54238,172.217.2.163,443,6,13-06-2017 05:27,12219218,11,10,446,4815,242,0,40.54545455,90.60724434,1418,0,481.5,651.9579485,430.5512841,1.718604251,610960.9,2695142.058,1.21E+07,5,1.22E+07,1221921.8,3808597.747,1.21E+07,70,132102,14678,23275.6374,55087,5,0,0,0,0,372,328,0.900221274,0.818382977,0,1418,239.1363636,487.2639155,237426.1234,0,0,0,1,0,0,0,0,0,250.5238095,40.54545455,481.5,372,0,0,0,0,0,0,11,446,10,4815,65535,349,2,32,157967,0,157967,157967,1.21E+07,0,1.21E+07,1.21E+07,ADWARE_EWIND,
10.42.0.151-10.42.0.1-7370-53-17,10.42.0.151,7370,10.42.0.1,53,17,13-06-2017 05:28,569641,1,1,28,82,28,28,28,0,82,82,82,0,193.1040778,3.510983233,569641,0,569641,569641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,1.755491617,1.755491617,28,82,46,31.17691454,972,0,0,0,0,0,0,0,0,1,69,28,82,40,0,0,0,0,0,0,1,28,1,82,-1,-1,0,40,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-22423-53-17,10.42.0.151,22423,10.42.0.1,53,17,13-06-2017 05:32,141278,1,1,33,250,33,33,33,0,250,250,250,0,2003.14274,14.15648579,141278,0,141278,141278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,7.078242897,7.078242897,33,250,105.3333333,125.2850084,15696.33333,0,0,0,0,0,0,0,0,1,158,33,250,32,0,0,0,0,0,0,1,33,1,250,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-28700-53-17,10.42.0.151,28700,10.42.0.1,53,17,13-06-2017 05:32,61145,1,1,29,93,29,29,29,0,93,93,93,0,1995.257176,32.70913403,61145,0,61145,61145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.35456701,16.35456701,29,93,50.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,75.5,29,93,32,0,0,0,0,0,0,1,29,1,93,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-59631-53-17,10.42.0.151,59631,10.42.0.1,53,17,13-06-2017 05:28,511707,1,1,31,88,31,31,31,0,88,88,88,0,232.5549582,3.908486693,511707,0,511707,511707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,1.954243346,1.954243346,31,88,50,32.90896534,1083,0,0,0,0,0,0,0,0,1,75,31,88,32,0,0,0,0,0,0,1,31,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.110-10.42.0.151-443-58799-6,172.217.2.110,443,10.42.0.151,58799,6,13-06-2017 05:49,1439,1,1,0,0,0,0,0,0,0,0,0,0,0,1389.854065,1439,0,1439,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,694.9270327,694.9270327,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,1635,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-12627-53-17,10.42.0.151,12627,10.42.0.1,53,17,13-06-2017 05:52,61143,1,1,34,79,34,34,34,0,79,79,79,0,1848.126523,32.71020395,61143,0,61143,61143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.35510197,16.35510197,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,1,73.5,34,79,32,0,0,0,0,0,0,1,34,1,79,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.131-10.42.0.151-443-45863-6,10.42.0.151,45863,172.217.2.131,443,6,13-06-2017 05:53,9222,1,1,0,0,0,0,0,0,0,0,0,0,0,216.8726957,9222,0,9222,9222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,108.4363479,108.4363479,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44,0,0,0,0,0,0,1,0,1,0,1635,361,0,44,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-74.125.193.155-58446-443-17,10.42.0.151,58446,74.125.193.155,443,17,13-06-2017 05:56,226139,6,8,3403,4908,1350,41,567.1666667,639.0109284,1350,30,613.5,653.7865532,36751.73234,61.90882599,17395.30769,21276.34456,48798,11,180060,36012,50133.86462,117501,372,177341,25334.42857,37259.85157,94517,11,0,0,0,0,204,256,26.53235399,35.37647199,30,1350,644.0666667,631.0439725,398216.4952,0,0,0,0,0,0,0,0,1,690.0714286,567.1666667,613.5,204,0,0,0,0,0,0,6,3403,8,4908,-1,-1,5,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.238-10.42.0.151-443-38935-6,172.217.0.238,443,10.42.0.151,38935,6,13-06-2017 05:25,94457,1,1,0,0,0,0,0,0,0,0,0,0,0,21.17365574,94457,0,94457,94457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.58682787,10.58682787,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,1724,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.1.174-10.42.0.151-443-44294-17,10.42.0.151,44294,172.217.1.174,443,17,13-06-2017 05:33,17372183,7,8,2366,2249,1350,23,338,516.9784006,1350,27,281.125,495.4295214,265.6545812,0.863449343,1240870.214,3978169.459,1.49E+07,13,1.73E+07,2887297.167,5958022.306,1.49E+07,13,1.73E+07,2478331,5576112.413,1.50E+07,27,0,0,0,0,212,244,0.402943027,0.460506316,23,1350,372.8125,538.6640535,290158.9625,0,0,0,0,0,0,0,0,1,397.6666667,338,281.125,212,0,0,0,0,0,0,7,2366,8,2249,-1,-1,6,20,2408637,0,2408637,2408637,1.49E+07,0,1.49E+07,1.49E+07,ADWARE_EWIND,
10.42.0.151-74.125.126.188-44982-5228-6,10.42.0.151,44982,74.125.126.188,5228,6,13-06-2017 05:45,104864728,4,8,50,1428,27,0,12.5,14.52583905,204,0,178.5,72.12489168,14.09434829,0.114433139,9533157.091,2.86E+07,9.57E+07,45568,1.05E+08,3.50E+07,6.04E+07,1.05E+08,90817,1.05E+08,1.49E+07,3.56E+07,9.57E+07,277342,1,0,0,0,116,256,0.03814438,0.076288759,0,204,115.4615385,99.91297495,9982.602564,0,1,0,0,1,0,0,0,2,125.0833333,12.5,178.5,116,0,0,0,0,0,0,4,50,8,1428,401,401,1,20,244153,0,244153,244153,9.57E+07,0,9.57E+07,9.57E+07,ADWARE_EWIND,
172.217.2.109-10.42.0.151-443-47846-17,10.42.0.151,47846,172.217.2.109,443,17,13-06-2017 05:49,233745,6,7,2586,4035,1350,38,431,607.871697,1350,30,576.4285714,562.6357191,28325.73959,55.61616291,19478.75,21489.72662,55344,43,185174,37034.8,46822.8504,112372,241,186255,31042.5,26298.7275,55344,43,0,0,0,0,144,140,25.66899827,29.94716465,30,1350,569.3571429,586.4825536,343961.7857,0,0,0,0,0,0,0,0,1,613.1538462,431,576.4285714,144,0,0,0,0,0,0,6,2586,7,4035,-1,-1,5,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-101.226.103.112-39408-80-6,101.226.103.112,80,10.42.0.151,39408,6,13-06-2017 05:59,53635,1,1,0,0,0,0,0,0,0,0,0,0,0,37.28908362,53635,0,53635,53635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.64454181,18.64454181,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,6,1369,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
203.205.158.61-10.42.0.151-80-39934-6,10.42.0.151,39934,203.205.158.61,80,6,13-06-2017 06:00,25209981,3,3,0,0,0,0,0,0,0,0,0,0,0,0.238000973,5041996.2,6976429.801,1.48E+07,1629,1.04E+07,5221575.5,7073708.856,1.02E+07,219708,2.50E+07,1.25E+07,3269472.252,1.48E+07,1.02E+07,0,0,0,0,116,112,0.119000486,0.119000486,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116,0,0,0,0,0,0,3,0,3,0,65535,114,0,32,130347.5,126374.831,219708,40987,1.25E+07,3241641.943,1.48E+07,1.02E+07,ADWARE_EWIND,
10.42.0.151-10.42.0.1-64456-53-17,10.42.0.151,64456,10.42.0.1,53,17,13-06-2017 05:32,80464,1,1,34,79,34,34,34,0,79,79,79,0,1404.354742,24.85583615,80464,0,80464,80464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,12.42791808,12.42791808,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,1,73.5,34,79,40,0,0,0,0,0,0,1,34,1,79,-1,-1,0,40,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-28421-53-17,10.42.0.151,28421,10.42.0.1,53,17,13-06-2017 05:26,236042,1,1,30,226,30,30,30,0,226,226,226,0,1084.552749,8.473068352,236042,0,236042,236042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,4.236534176,4.236534176,30,226,95.33333333,113.1606528,12805.33333,0,0,0,0,0,0,0,0,1,143,30,226,32,0,0,0,0,0,0,1,30,1,226,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.227-10.42.0.151-443-57023-6,10.42.0.151,57023,172.217.0.227,443,6,13-06-2017 05:38,22354,1,1,0,0,0,0,0,0,0,0,0,0,0,89.46944618,22354,0,22354,22354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.73472309,44.73472309,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1635,360,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-65.55.223.31-43477-40015-17,10.42.0.151,43477,65.55.223.31,40015,17,13-06-2017 05:47,24140298,2,2,92,41,48,44,46,2.828427125,21,20,20.5,0.707106781,5.509459742,0.165698037,8046766,1.39E+07,2.40E+07,46344,2.41E+07,2.41E+07,0,2.41E+07,2.41E+07,2.41E+07,2.41E+07,0,2.41E+07,2.41E+07,0,0,0,0,64,64,0.082849019,0.082849019,20,48,36.2,14.42913719,208.2,0,0,0,0,0,0,0,0,1,45.25,46,20.5,64,0,0,0,0,0,0,2,92,2,41,-1,-1,1,32,46362,0,46362,46362,2.40E+07,0,2.40E+07,2.40E+07,ADWARE_EWIND,
10.42.0.151-10.42.0.1-58205-53-17,10.42.0.151,58205,10.42.0.1,53,17,13-06-2017 05:48,609307,1,1,27,67,27,27,27,0,67,67,67,0,154.2736256,3.282417566,609307,0,609307,609307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.641208783,1.641208783,27,67,40.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,60.5,27,67,20,0,0,0,0,0,0,1,27,1,67,-1,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-53633-53-17,10.42.0.151,53633,10.42.0.1,53,17,13-06-2017 05:57,99621,1,1,29,74,29,29,29,0,74,74,74,0,1033.918551,20.07608837,99621,0,99621,99621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.03804419,10.03804419,29,74,44,25.98076211,675,0,0,0,0,0,0,0,0,1,66,29,74,32,0,0,0,0,0,0,1,29,1,74,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-10.42.0.1-31657-53-17,10.42.0.151,31657,10.42.0.1,53,17,13-06-2017 05:31,97435,1,1,27,43,27,27,27,0,43,43,43,0,718.4276697,20.52650485,97435,0,97435,97435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,10.26325242,10.26325242,27,43,32.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,48.5,27,43,32,0,0,0,0,0,0,1,27,1,43,-1,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.1.170-10.42.0.151-443-59136-6,10.42.0.151,59136,172.217.1.170,443,6,13-06-2017 05:30,226,2,0,0,0,0,0,0,0,0,0,0,0,0,8849.557522,226,0,226,226,226,226,0,226,226,0,0,0,0,0,0,0,0,0,40,0,8849.557522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
203.205.151.47-10.42.0.151-80-50726-6,203.205.151.47,80,10.42.0.151,50726,6,13-06-2017 05:31,1578,1,1,0,0,0,0,0,0,0,0,0,0,0,1267.427123,1578,0,1578,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,633.7135615,633.7135615,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,113,1369,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-23.208.86.153-34666-443-6,10.42.0.151,34666,23.208.86.153,443,6,13-06-2017 06:11,37502,2,0,0,0,0,0,0,0,0,0,0,0,0,53.33048904,37502,0,37502,37502,37502,37502,0,37502,37502,0,0,0,0,0,0,0,0,0,64,0,53.33048904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1912,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
